request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"ed55d8a5-03de-8181-7a29-5b509f099dd8",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,421250584481200,421250585863400,421250586317900
"acd0640f-3148-35b8-9d3c-0c882e16a0f5",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,421250605042500,421250607524500,421250608202700
"d2d68699-2512-8833-b664-532a76e90a78",GET,/images/banner.png,,,200,image/png,,,421250633896100,421250636072000,421250636824500
"45732dd0-4127-d7db-f5b1-0fb0d3c43c63",GET,/images/logo.gif,,,200,image/gif,,,421250663529800,421250666422500,421250667102100
"8085249a-03ce-580e-9e14-712936b3d86b",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&banner=166&username=",,421250693455500,421250700315800,421252820971700
"8567978b-9588-f63c-6964-98348fd4b6a2",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,421252857026200,421252858324000,421252859005600
"a2b8e0f4-e879-6a49-94c7-9f3c8399be67",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,421252887903900,421252890040800,421252890689200
"f00eb055-593b-38e9-1d62-95c7a3d769fc",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,421252918887700,421252920841700,421252921447400
"7a898e68-40b6-cdeb-187f-ee5725637018",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,421252948872900,421252950921600,421252951541200
"f27d314e-983b-6365-324d-53a122ba398e",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,421252980574100,421252981941900,421252982707400
"4bea19f0-cb57-8ad9-f511-0e636e64ec47",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,421253011402400,421253013531200,421253014365300
"99bc0352-77d6-5b15-e399-3c077fe58a7e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,421253043939100,421253046166200,421253046816400
"83d32566-719e-8769-207e-b1aef421e406",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,421253074616900,421253076942300,421253077798200
"9f37a48a-2701-91ec-09c7-0e7e4dbd8b82",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,421253105741400,421253108271300,421253108952100
"c412fcad-5f3a-e112-2b45-affa3b5f5305",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,421253135204200,421253137304800,421253137931600
"a776bad8-57bc-1ca2-874b-bc80f6ed4ad7",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,421253166719300,421253168600800,421253169306800
"a855d981-4880-42b3-7845-5208273b3ede",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,421253198170200,421253200417300,421253201205400
"d01d8400-db6e-6a06-6775-625a60986062",GET,/images/banner.png,,,200,image/png,,,421253229150400,421253231673700,421253232542600
"b31152fb-4642-1b00-f995-6a43db3be947",GET,/images/logo.gif,,,200,image/gif,,,421253260421500,421253263244500,421253264203500
"b3882f98-66fe-fcdc-d306-c622556316ee",POST,"/anonymous/system/sign-in",,"id=&password=developer1&remember=false&username=developer1&version=",302,,,,421253293896300,421253307124000,421253308037200
"ae9b64e6-b137-dfd4-bb4d-f48ee1c2c221",GET,/,,,302,,,,421253338013700,421253341249800,421253342264500
"973c80fe-1568-eed1-20b9-e837b98f4a87",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=164,,421253368954800,421253371313100,421253890950400
"face3e5e-9544-90d0-3b86-d6be6403d149",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,421253924926100,421253926176800,421253926715100
"c2b4f78a-3c4c-bf92-da1e-8de790ab7c96",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,421253956569500,421253959032400,421253959783500
"7213a17e-9db4-f503-a341-341ba009b9d4",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,421253987908300,421253989929900,421253990460300
"25fa830b-e906-6263-3f3b-a4b6167dc256",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,421254018814200,421254020814800,421254021326000
"81c6ace7-e7a9-5a4b-f944-7ff726d4fa4d",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,421254049575500,421254051542700,421254052024100
"c3367317-75ab-c938-ee77-20dda6e8f5ea",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,421254080608900,421254082928400,421254083641800
"63c7299d-454a-d39c-1f55-8f6221f3a53f",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,421254111144900,421254113153600,421254113561700
"db28b871-4795-e749-4842-c37c16dee74d",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,421254128806400,421254130115000,421254130458300
"812dc681-2d3e-c4da-2f75-da71587a8572",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,421254158795100,421254161177800,421254161777000
"39252517-8f93-ce6e-cafa-e61ae7aae30e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,421254190272000,421254191643400,421254192324800
"f39bbd00-53cc-8c28-7f1e-04d6d73cbeb3",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,421254221482900,421254223698000,421254224297500
"1f65f450-2a78-f3ef-4d10-011a9cbf2a80",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,421254252377900,421254253597100,421254254164800
"61184782-a225-ca58-8dc2-989b2870490e",GET,/images/banner.png,,,200,image/png,,,421254270078500,421254271288800,421254271616500
"ac5c1279-9905-591d-1d84-c53ac65cc542",GET,/images/logo.gif,,,200,image/gif,,,421254299272300,421254301324500,421254301970900
"56d6358c-a7bf-5281-b9f7-3cf7fabaa97a",GET,"/developer/training-module/list",,,200,text/html;charset=utf-8,"version%5B1%5D=0&draftMode%5B2%5D=true&code%5B4%5D=YZ-018&creationMoment%5B3%5D=2021%2F09%2F30+14%3A45&id%5B1%5D=391&difficultyLevels%5B4%5D=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&project%5B4%5D=ABH-1134&version%5B2%5D=0&draftMode%5B1%5D=false&creationMoment%5B4%5D=2021%2F09%2F07+13%3A15&id%5B0%5D=390&code%5B3%5D=ABC-010&difficultyLevels%5B3%5D=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%5D&project%5B5%5D=ABH-8234&version%5B3%5D=0&draftMode%5B5%5D=true&creationMoment%5B5%5D=2021%2F09%2F09+15%3A30&draftMode%5B4%5D=true&difficultyLevels%5B2%5D=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&version%5B4%5D=0&code%5B5%5D=DEF-020&draftMode%5B3%5D=true&difficultyLevels%5B1%5D=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%5D&version%5B5%5D=0&code%5B0%5D=ABC-001&difficultyLevels%5B0%5D=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%5D&project%5B0%5D=ABC-1234&id%5B5%5D=409&creationMoment%5B0%5D=2021%2F09%2F21+10%3A30&project%5B1%5D=ABY-1236&id%5B4%5D=407&draftMode%5B0%5D=false&creationMoment%5B1%5D=2021%2F09%2F22+09%3A15&project%5B2%5D=ABY-1236&code%5B2%5D=GHI-003&id%5B3%5D=399&banner=168&creationMoment%5B2%5D=2021%2F09%2F23+13%3A45&version%5B0%5D=0&project%5B3%5D=ABH-1254&code%5B1%5D=DEF-002&id%5B2%5D=392&difficultyLevels%5B5%5D=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D",,421254330579200,421254357287400,421255549110800
"ae9b3a1c-f45e-00c0-7fd0-5a911cfcbc50",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,421255686980900,421255688162900,421255688441200
"c8d792d3-fbe3-338c-e9c7-8a8cbca38510",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,421255701771800,421255702947400,421255703197000
"53bc67a2-6f97-54ce-6242-de394530bb97",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,421255720079900,421255721120900,421255721371300
"29e90017-fe44-4b32-414e-36a4262a9a91",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,421255747346200,421255748657500,421255748930200
"f00bb0d7-76f2-6520-8044-cb7607b5db0f",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,421255762598600,421255763934500,421255764245900
"27ace9f9-0624-b411-0555-1532f77d792f",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,421255777737400,421255778939900,421255779311200
"4a2e5818-580e-8ee4-9b1b-d610a48d1aa0",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,421255794189700,421255795699500,421255796025800
"acb2c57c-a2a6-f176-39d9-f0a17e2e58e5",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,421255809803700,421255811355200,421255811681500
"107e4f6d-2018-77a8-38a6-a72b22a7b882",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,421255839283900,421255840469100,421255840704500
"18428085-2e4d-a9d5-324f-b70dff39715e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,421255854506300,421255855673100,421255855972300
"eebea3a2-6fec-dfbc-f2f3-7164ba349f36",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,421255869860100,421255870873500,421255871211100
"eadf5bcf-5bfd-c36e-f017-9c7f15611e8d",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,421255885409400,421255886457000,421255886767900
"3af7ec29-1aa4-f9cd-e25b-f998fef7427e",GET,/images/banner.png,,,200,image/png,,,421255901186900,421255902323800,421255902597300
"e197cfb5-294e-8345-0de3-66b72c47d18a",GET,/images/logo.gif,,,200,image/gif,,,421255919022700,421255920258300,421255920512900
"9fc5fbaf-facd-8bbc-dd81-a643c2cb74d7",GET,"/libraries/datatables/1.10.18/config/i18n.json",,,200,application/json,,,421255956649100,421255959703500,421255960664700
"089b97a5-e6e6-dbed-2f17-04a301e33a0d",GET,"/developer/training-module/show",id=399,,200,text/html;charset=utf-8,"projects=%5B%7B%22key%22%3A%22117%22%2C%22label%22%3A%22ABY-1236+-%3E+T%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22120%22%2C%22label%22%3A%22ABS-1234+-%3E+Titulo+de+longitud+normal%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22121%22%2C%22label%22%3A%22ABH-1254+-%3E+Titulo+de+longitud+normal%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22122%22%2C%22label%22%3A%22ABH-1134+-%3E+Titulo+de+longitud+normal%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22123%22%2C%22label%22%3A%22ABH-5234+-%3E+Titulo+de+longitud+normal%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22124%22%2C%22label%22%3A%22ABH-8234+-%3E+Titulo+de+longitud+normal%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22125%22%2C%22label%22%3A%22ABH-1534+-%3E+Titulo+de+longitud+normal%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22126%22%2C%22label%22%3A%22ABH-1634+-%3E+Titulo+de+longitud+normal%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&trainingModuleId=399&project=121&difficultyLevels=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%5D&details=Detalles+de+90+caracteres------------------------------&id=399&version=0&estimatedTotalTime=756&draftMode=true&code=ABC-010&updateMoment=2021%2F10%2F21+10%3A30&difficultyLevel=ADVANCED&creationMoment=2021%2F09%2F30+14%3A45&link=https%3A%2F%2Fexample.com%2Flink10&banner=167&developer=231&time=756+horas",,421255981694800,421256011341900,421258507486900
"8077a181-bcf6-c92e-dd2e-9fda46ae5f26",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,421258588115200,421258589862600,421258590194200
"44236862-182a-7630-fec9-5d0f9631fab6",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,421258619572700,421258621369800,421258621753900
"79619a40-f4ed-982e-ad3e-2d56e8d5b055",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,421258651651200,421258654605000,421258655210200
"33b4f4e9-704d-b276-7862-49e5559e00cb",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,421258682153000,421258684920400,421258685271700
"937a0d2e-08f6-8c2b-fc60-ff8fc2b37cbe",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,421258712293500,421258714922200,421258715264200
"79b12a15-db8f-419b-2299-31fc443b2f3e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,421258743445200,421258748566700,421258748937000
"d6beb9dd-75c1-5367-f2fb-c1f54272b1de",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,421258773740300,421258775421700,421258775788400
"427fe8c9-3d44-b332-289f-41485082e5c4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,421258804779600,421258806873900,421258807312500
"bf04ad64-ce29-b523-1ca0-5bac32656ea7",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,421258836295300,421258839202300,421258839678500
"417d27c7-1b52-757c-00bf-925b56a755e9",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,421258867286100,421258869200000,421258869621400
"4c766902-7176-7953-8a4c-9f236347def4",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,421258898676000,421258900366400,421258900786000
"934b0db7-824f-115b-484b-93cb2e5941ef",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,421258929546800,421258931152000,421258931614000
"a2327a8d-a12f-6576-eff4-5bd43c6c624c",GET,/images/banner.png,,,200,image/png,,,421258960066200,421258961996600,421258962390100
"a7596afa-a201-0024-e372-b0bf8c0767e7",GET,/images/logo.gif,,,200,image/gif,,,421258990346700,421258992285200,421258992671400
"ba56d2a1-9ba3-b6ce-341b-1c16bd63c460",GET,/,"debug=true&language=en",,302,,,,421259028816500,421259033134400,421259033878200
"e5b6f1c2-6e93-0d15-ce1a-52ea33aa7d16",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=166,,421259061395300,421259065001100,421259567090900
"a1e6c67d-3c0a-3bef-92a0-fc00be520b0d",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,421259594192700,421259595776700,421259596296500
"849fe272-bf1f-f61c-3eac-bc7cc20dc329",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,421259626380000,421259628145300,421259628472400
"cc36641a-7a01-b7be-d777-b55788477a4b",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,421259656821100,421259658421400,421259658769000
"17fdca2f-95f1-e180-a528-3b1aece834c7",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,421259688094000,421259689775200,421259690111100
"8b94bcaf-e1e7-4a01-1cdc-678d07ee8155",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,421259719577000,421259721106400,421259721412400
"c76f4c92-6a90-ba76-88f6-1f3b0008fe9c",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,421259749328000,421259750948200,421259751244600
"8ddcdcea-9992-baef-06ce-ed3916c49f2e",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,421259780110600,421259782124800,421259782504800
"9635d61f-0555-46a9-fad4-5a22e94faded",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,421259810744300,421259813615400,421259814022600
"590cb5c2-c957-92e5-5268-457be130b343",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,421259841680000,421259844097700,421259844850000
"147a6d30-f55d-8330-caf2-8bb159ba3915",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,421259872244600,421259874827800,421259875383400
"17c9befc-b4b6-2ae3-a4f6-6f2900c22052",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,421259903473900,421259905580500,421259905895900
"852e56d9-8567-19e9-04e5-97d7e8b16fa6",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,421259932975700,421259934817600,421259935221400
"46b0217b-8521-2b99-de33-130e4d484c51",GET,/images/banner.png,,,200,image/png,,,421259964686800,421259966304400,421259967496000
"8e5ae1a0-f387-c5f4-8ed2-d434fa09c304",GET,/images/logo.gif,,,200,image/gif,,,421259995977900,421259997784000,421259998245900
"1acd954e-de80-e4d7-9fb3-5761d32b7baf",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&banner=164&username=",,421260024717700,421260027303300,421260721079400
"0bfc35ef-4bb7-ced9-83aa-5c7173f70f54",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,421260749861200,421260751719100,421260752086800
"6c89eb9d-a5fb-d393-0144-a6f723940476",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,421260781171800,421260782890900,421260783179400
"b037cd25-599a-1848-3ed1-58ac8743649f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,421260813000400,421260814588200,421260814849900
"da8aadc2-967b-24d8-8aad-cb2fc05c7747",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,421260844203600,421260846491800,421260846781000
"da21118a-4941-65d5-f918-4674271dd1c6",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,421260875025700,421260880273300,421260881267700
"f2b0a5b9-2099-bbf2-a211-c8f31395052c",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,421260906199700,421260908241800,421260908544900
"b978c1c0-51fa-cbed-4aef-dd20d6aabf9b",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,421260945903800,421260947726700,421260948057000
"2601c2ab-2deb-4654-81ae-762c82cb2f15",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,421260966947300,421260968580400,421260968892000
"69e2bb3c-efb4-90c4-b1cb-c0bd381d861b",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,421260996984800,421260998595100,421260998869500
"2264c1d3-9f86-efcf-b6ed-6c0f322bd0a1",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,421261014094000,421261016006400,421261016306600
"b93d49f6-c885-6690-c298-d454154432b5",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,421261045645300,421261047586200,421261047966200
"b8412219-c990-f1c4-8518-90f50a71e6e9",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,421261077160900,421261078815800,421261079120500
"e9670ef1-6135-4db5-2c82-5fe67eef3587",GET,/images/banner.png,,,200,image/png,,,421261108317100,421261109922000,421261110303700
"57ac4476-3e46-c013-9219-a2e2242a65ca",GET,/images/logo.gif,,,200,image/gif,,,421261139503600,421261141308300,421261141631100
"fb24596b-e2e0-1576-f4b7-4bfc380d4315",POST,"/anonymous/system/sign-in",,"id=&password=developer3&remember=false&username=developer3&version=",302,,,,421261169127500,421261175808200,421261176181300
"ded17501-7602-ed0f-c4cb-14a606469aea",GET,/,,,302,,,,421261200341800,421261202694400,421261203480900
"39fa6212-3094-5b54-aa83-7312fad65d49",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=166,,421261230577800,421261232569000,421261777410900
"f4231f62-d06c-1cdf-5544-482d3cd6e889",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,421261804717700,421261806330000,421261806599800
"40106984-505a-69d8-e624-f386415f1843",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,421261835243400,421261838264500,421261838790300
"12cde317-a05a-344f-7dc5-df0506e96347",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,421261865536500,421261867777900,421261868434700
"39363a02-9d7f-cbcc-eb98-dc6bff5d1358",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,421261896352700,421261898496200,421261898851900
"65fc5420-bc8a-7598-e66f-04b447acebac",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,421261927147000,421261929065900,421261929538000
"73093ff0-6b74-3199-1cea-d3f7020746c5",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,421261956827800,421261958455400,421261958829300
"db3f7e09-61aa-e629-f0cc-4dcd293bcd9b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,421261987951200,421261989450800,421261989713100
